toplistindex,id,name,subs,views,uploads,countryCode,contentCategory,meantbu,mediantbu,
3893,UCTADar3wgHZaPoZYGYgKGaw,Alex Rose,2.79M,1087334293,49,US,NULL,-6.571428571428571,16,
3894,UCXEsHh2duNWSsX6K9WbmfIg,ПРИЯТНЫЙ ИЛЬДАР,2.79M,431357878,418,RU,None,18.375,-15.5,
3895,NONE,اعرف دينك,2.79M,435123877,3391,SA,None,NONE,None,
3896,UCuz17nyVIZV9z0LmCBR8QIA,Danielle Diz,2.8M,189963259,191,NULL,None,2.857142857142857,14,
3897,UCM5RqT3BGzIwOe8_sZa6Qlg,CrazyDek,2.79M,723104394,121,US,None,-0.14285714285714285,-35,
3898,UCufZZwAxY47JDEdt5EIcFjQ,nathan fingerstyle,2.79M,440147828,360,ID,None,12.204081632653061,80,
3899,UCN3-BVMnr44LIUheSuppw1A,Quick Support,2.8M,91312904,218,IN,None,1.7346938775510203,-9,
3900,UCnaXc7HBuxqyP5fwOTH58FQ,Simply Not Logical,2.79M,183381900,75,NULL,None,5.795918367346939,38,
3901,UCN9eb1Z__4hietbXmwxOglw,Natureba - Curas Naturais,2.79M,311225971,1115,BR,None,5.387755102040816,2,
3902,UCJVfKoXyh7sdV4V0YdYTePg,MovieCon Animation,2.79M,58982092,660,NULL,None,44.06666666666667,18,
3903,UCgcSEE14szGjn_AhAopX1Jw,Rafael Chocolate,2.8M,222874117,143,BR,None,-3.326530612244898,-40,
3904,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
3905,UCuwF90muK3xJjz_-k0WXMAA,Joey Montana,2.79M,6745608,26,PA,None,-14.56,10,
3906,UCIGH-_79AsgNp2qpmznnhYw,Nhạc Thiếu Nhi,2.78M,709267585,172,VN,NULL,6.673469387755102,3,
3907,UCHp2SluAk-yZGIcVDmIsaYQ,BANG ALEX,2.78M,443637745,516,ID,None,-2.6530612244897958,22,
3908,UCOo61v1PPAjoN2exxYAzdAw,Single Track Studios,2.8M,1031845958,1586,IN,None,-23.857142857142858,10,
3909,UCCD6ZlRgdtYyI3Oyn52Y4nQ,NDJ Film Official,2.78M,1077380305,1589,IN,None,-9.877551020408163,-91,
3910,UCI8F_Ztv2ypr3ecbh9HT8qQ,Mario Bautista,2.78M,258220850,19,MX,None,-23.875,6.5,
3911,UCsr2PfJA9b-vM9qeDS4a_Qw,Godson - Gaming,2.78M,947660060,2273,US,None,7.8125,0.0,
3912,UCY8iijN1AkyDCh1Z9akcqUA,funkyblackcat,2.78M,632839937,2009,BR,None,29.1875,34.5,
3913,UC-4iZ6Hq-oSERqZnVbuYsUg,Felps,2.79M,656822203,2010,BR,None,28.25,66.5,
3914,UCieFMwg8HCTmuJ-GIWQyYWw,Mario Luna - NetKaizen,2.78M,191951177,496,ES,None,9.979591836734693,64,
3915,UC9PZT9f2YJRmtQL9455WH9A,Twins & Toys,2.78M,1347757311,125,US,None,11.63265306122449,35,
3916,UC2PvBto6gvSLVub6CdwaivA,Rtv Drama,2.78M,557949605,2527,BD,None,-7.204081632653061,0,
3917,UCzKl1H9v1Ck_Laf9ro0t1mA,AronChupaVEVO,2.78M,1396546306,18,US,None,62.8235294117647,147,
3918,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
3919,NONE,DILLERON ★,2.78M,984728298,1976,UA,None,NONE,None,
3920,UClVY6MdQxTZUaMDL-dLQDcw,Ty Dolla $ign,2.79M,1106205690,141,US,None,-2.9183673469387754,3,
3921,UCvbTYgbzLcCginSC03fhmwg,Urban Roosters,2.79M,420694136,1512,ES,None,5.979591836734694,-8,
3922,UCfUvCUBDg8OFeYR0p_zPz3g,Videos de Slime,2.81M,724670190,310,BR,None,1.7142857142857142,-9,
3923,UCqJSuIh6Ma-Za_xJgDBXMWw,AS Mobile,2.79M,697107229,1764,VN,NULL,0.061224489795918366,-21,
3924,UCLQY5Ay7yWcKfdAg9Cg-y5w,WhaTheGame,2.78M,501685627,669,ES,None,-0.2708333333333333,14.0,
3925,NONE,webtekno,2.78M,669126576,1114,TR,None,NONE,None,
3926,UCV6P5rRVmiTL637byUZBTrQ,Fizzy Toy Show,2.78M,2139760231,1097,US,None,2.5306122448979593,10,
3927,UCo3i0nUzZjjLuM7VjAVz4zA,Michou,2.79M,552905714,583,FR,None,-21.958333333333332,-64.0,
3928,NONE,Slamacow,2.78M,455062577,47,US,None,NONE,None,
3929,UCVoDMXLU_UNpljm83m-Ds4w,Sananas,2.77M,392557880,706,FR,None,1.0208333333333333,80.5,
3930,UCuxpxCCevIlF-k-K5YU8XPA,Scotty Kilmer,2.78M,807184691,1654,US,None,-49.395833333333336,-61.5,
3931,UCtHcnXKvUqXSLQ_B1U9zpBQ,Vício Feminino,2.77M,276387825,1247,BR,None,10.833333333333334,30.5,
3932,UCvEJMJaCbuq4a6_I-Rixc0Q,Formula,2.77M,303103604,761,US,None,2.7755102040816326,-21,
3933,UCV-18rfjEN_iULsf9fOQ5cw,Miss Gaby e Família,2.77M,575638708,41,BR,None,-2.682926829268293,13,
3934,UCvUmwreRrbxeR1mbmojj8fg,SomeThingElseYT,2.77M,241670523,59,US,None,-2.693877551020408,-57,
3935,UCXOKEdfOFxsHO_-Su3K8SHg,Strictly Dumpling,2.78M,471594762,410,US,None,-8.375,7.5,
3936,UCtArm3-faI7bOK-6J-H-SPA,Learnex - English lessons through Hindi,2.77M,109163294,441,IN,None,5.755102040816326,30,
3937,UC0cWWruNMb95iCBEOzPnjRA,Компот,2.78M,933674404,858,RU,None,-0.020833333333333332,-2.0,
3938,NONE,The Graham Norton Show,2.77M,1573900983,904,GB,None,NONE,None,
3939,UCnR-yB_lvecbAC0EZKXrjJw,ohana clip,2.78M,539750539,385,TH,None,3.1020408163265305,21,
3940,UCfCv0ckR89HTy2ASEgZHNSg,Happy Bachpan,2.77M,652190555,286,IN,None,5.510204081632653,8,
3941,UC6UivEazQiqegYyG_ZT_ZWg,THE MAGIC HOUSE,2.76M,162451859,299,MX,None,-6.458333333333333,-43.0,
3942,UCIl8mU7DwcDZVgsVPbQ5U8A,AnAn ToysReview TV,2.78M,2114066336,196,VN,None,-0.10204081632653061,-39,
3943,UCJCSL8IJfD4d5nunRrmrT1Q,tasya farasya,2.77M,207396319,248,ID,None,-15.489795918367347,-43,
3944,UCidRyzvC6ft5Ag462qf-FsQ,MS TV,2.78M,276905336,462,BD,NULL,-0.1836734693877551,-12,
3945,NONE,Guillaume Pley,2.78M,829430774,2395,FR,None,NONE,None,
3946,UCXxV1xCGwNla_Jk7MpONq2g,Gabriel Diniz,2.77M,169063859,147,BR,None,-12.591836734693878,0,
3947,UC4Ps1x7PyRNYVz7E1Kymihw,Rakanoo,2.77M,739800321,1579,US,None,-5.166666666666667,5.0,
3948,UCLmA4RF5IJWmkEmfan5uegQ,Letstalk Bollywood,2.77M,456195331,638,IN,NULL,2.63265306122449,-13,
3949,UCxcjVHL-2o3D6Q9esu05a1Q,RCSparks Studio,2.77M,1483696601,1487,CA,None,-26.591836734693878,-60,
3950,UC79u_tfhqjGIi1tgWsJEG7Q,กาย หงิด,2.78M,414531158,329,NULL,None,3.5918367346938775,5,
3951,NONE,AtilaKw,2.77M,430206484,96,BR,None,NONE,None,
3952,UC4d3PcFfHvddK-6JRra7s_w,Котайн,2.78M,291866888,313,US,None,0.3877551020408163,-39,
3953,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
3954,UC9Gc7V2a2y6nScxIVnrN1Tg,New Hindi Dubbed 2019 Movies,2.76M,217030380,113,NULL,None,2.63265306122449,-2,
3955,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
3956,UC7cTuJ22N0iIuEdYrEiMHTg,VRL Bramasta,2.77M,125106187,115,NULL,None,-8.510204081632653,-6,
3957,UC-To0J97cBzFBb1mK8OsoZQ,SecretosdechicasVIP,2.76M,211380140,409,ES,None,10.729166666666666,-67.0,
3958,NONE,Sierra Furtado,2.76M,162364505,193,CA,None,NONE,None,
3959,None,None,None,None,None,None,None,NONE,None,
3960,UCnpy6aaJeb29DZJ8bsCgRiQ,Atraviesa lo desconocido,2.76M,540609043,850,ES,None,3,-96.0,
3961,UCYJo04cZFlwL3XNnJ8aYtTw,HITS Records,2.76M,840676690,905,ID,None,-0.8979591836734694,28,
3962,UCLRlryMfL8ffxzrtqv0_k_w,KinoCheck International,2.76M,1982996703,2744,DE,None,-11.061224489795919,50,
3963,UCfhOpHNCA8nUq4_hQQr_QNQ,halawiyat karamilla حلويات كرامي�…,2.77M,320441433,669,MA,None,16.693877551020407,104,
3964,UCdzcHYFrj4JjaBVmagCdoxg,elmayo97,2.76M,304223667,970,MX,None,-10.040816326530612,10,
3965,UCQbb_TV2kEjYX3PhefUQY3w,Top Manias,2.77M,267819921,95,CO,None,13.551020408163266,-38,
3966,UCAMdkor1Nbr3M1ydcKClR0A,JulianSerrano7,2.76M,245688405,158,AR,None,-11.75,87.0,
3967,UCkdGGvq9Ac7QZ5nb-Ek308g,Baturay Anar,2.76M,689579681,953,TR,None,-6.375,9.5,
3968,UCCZGYab5SpD0I7Z5JqJZgww,My Chemical Romance,2.75M,1049178312,168,US,None,26.102040816326532,-14,
3969,UClQj_9SuDYhzMeEbx0VqVuQ,Sunnyside en Español - Canciones Infantiles,2.76M,196419881,156,US,None,6.122448979591836,11,
3970,UCiGLfvjYenCgi-qBRLWmG_w,Brinquedos Bonecas & novelinhas,2.75M,957276645,1146,BR,None,-1.6326530612244898,-24,
3971,UCBZt5Qh31Xufu8YJ8Ed3rew,ItsOsoTV,2.75M,89858185,57,US,None,-1.5918367346938775,7,
3972,UC7zOpx9wgvGBCDEjujnAPQA,BigSeanVEVO,2.75M,1484847301,54,US,None,-2,18,
3973,UCAsMIu8JRvINkUa09iyS2Cw,All4FunVLOGS,2.75M,384481618,490,US,None,24.5,-64.5,
3974,UCs_gnECACmZF7CrGG8Qe-RQ,BR Chopra - TV Serials - B.R. TV,2.76M,999014263,1197,IN,NULL,-1.1428571428571428,-14,
3975,UCUE-BF1Q5E6Sz1KidSnSRYw,musisi jogja project,2.76M,432710387,645,ID,NULL,7.816326530612245,3,
3976,UCP9ma95lbHYbjzPKTfiNgRQ,Rich Ferguson,2.75M,412525495,604,US,None,5.714285714285714,-10,
3977,UCp6_KuNhT0kcFk-jXw9Tivg,Magic Music,2.75M,440729679,425,US,None,2.5714285714285716,-15,
3978,UCP1b9jYyEqiNhJi4GqYdovw,Warner Music México,2.75M,3526216642,1393,MX,None,-11.938775510204081,1,
3979,UCDIuCY-EGVRGY56VfE7O7EA,Priya Malik,2.75M,246993241,533,IN,None,15.775510204081632,-21,
3980,UCZB0J8mVXqPe3ej6UYlS4DQ,Hi Patrick,2.77M,180470284,164,ID,None,11.673469387755102,21,
3981,UCy1qd93CcOTvOrQ-QM8_pyQ,Ella Mai,2.75M,124954755,31,US,None,31.03030303030303,0,
3982,UCwt4YxSsBMxDwAMo5FoM3Xw,Yashi Films,2.75M,729963125,632,IN,NULL,0.7755102040816326,25,
3983,NONE,Boyinaband,2.76M,275970295,562,GB,None,NONE,None,
3984,UCWmh948hhrAwDkOfkzNGAaQ,IZA,2.75M,576309423,43,BR,None,-6.086956521739131,0.0,
3985,UCpt5IhwIflBj0WCHbOjIEuA,Unknown Mysteries Hindi,2.74M,259274662,287,IN,NULL,2.63265306122449,-6,
3986,UC8RBLJdSpxSVWDc_bGKmdQQ,Piemations,2.74M,562922083,102,US,None,17.714285714285715,94,
3987,UC6-ymYjG0SU0jUWnWh9ZzEQ,Wisecrack,2.74M,366253348,500,US,None,-10.520833333333334,-7.0,
3988,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2.74M,739075730,3814,US,None,7.9375,-39.5,
3989,UCU0PnZqMDQ0uvwacGzCX3NA,Suresh Productions,2.75M,1471350371,4573,IN,None,-10.285714285714286,9,
3990,NONE,SAH4R SHOW,2.74M,444071983,665,RU,None,NONE,None,
3991,UCqD3OnFZJmKxXPhM-ScDK4w,JONAS,2.74M,748403054,868,DE,None,7.612244897959184,-6,
3992,UC2Ru64PHqW4FxoP0xhQRvJg,ТОПЛЕС,2.75M,256316279,147,RU,None,3.25,-0.5,
3993,UCz4tgANd4yy8Oe0iXCdSWfA,English with Lucy,2.74M,97283055,197,GB,None,14.959183673469388,-79,
3994,UCI9tIvSPsdxNEICjZk7ujUA,P 4 Pakao,2.75M,705148874,389,US,None,9.653061224489797,30,
3995,UCyYhB1bENJloiVoK1Hod_vg,Moviebox Record Label,2.74M,1165424591,3350,GB,None,-19.306122448979593,-147,
3996,UCgtt_xijZ03e0THlKDvPauw,Kendji Girac,2.74M,1172172,8,FR,None,3.2857142857142856,-1,
3997,UC9HnKwLco0wfmmHJT4KOjJw,keshaVEVO,2.74M,1485845187,50,US,None,16.387755102040817,-32,
3998,UCqTkFz1f2q2-nwpTekI0_UQ,هل تعلم؟ علوم وتكنولوجيا,2.75M,320614133,922,MA,None,-2.877551020408163,5,
3999,UC1XrG1M_hw8103zO2x-oivg,Galileo,2.74M,2074730760,3589,DE,None,7.081632653061225,-15,
4000,UCFR2oaNj02WnXkOgLH0iqOA,Auron,2.74M,75514681,37,ES,NULL,-4.864864864864865,-1,
4001,UC9eYFa4jJQdLVTuy3et9Zbg,Sonotek Digital,2.74M,348186404,939,IN,None,12.714285714285714,0,
4002,UC6CgAd-UX0dL4Xqyrt0KH4g,BBGro,2.75M,789732926,77,US,None,1.4489795918367347,13,
4003,UC8KpMaUwtS1nEkyCAzmojHQ,Anny e Eu Family,2.74M,630691194,420,BR,None,-4.142857142857143,77,
4004,UC2pE05QgKJVDywaRUtoWVUQ,TheMoshayaFamily,2.74M,1078691619,166,GB,None,7.428571428571429,-3,
4005,UC1pFSEvXGiqHS6uGUq7Ol_w,Nader Ahmed,2.74M,242678231,38,EG,None,-2.1463414634146343,0,
4006,UC1ZPgKGxaT5P7QKN_bk9xkw,Garena Free Fire LATAM,2.77M,153641872,216,MX,None,-5.612244897959184,-22,
4007,NONE,Albernameg,2.73M,303215518,616,EG,None,NONE,None,
4008,UC4SUUloEcrgjsxbmy_rQQXA,442oons,2.73M,1837317948,1091,GB,None,21.520833333333332,-51.5,
4009,None,None,None,None,None,None,None,NONE,None,
4010,UCeQEKFH31vvD-InkTGSvCrA,brusspup,2.73M,637098121,221,US,None,-48.87755102040816,-30,
4011,UCHEqoPq5lQV_ckyvFruNhAQ,Meryem Can,2.73M,414132526,287,TR,None,-10.104166666666666,-2.0,
4012,UCbDNCzgdLlvYY9dk5M8063A,BangerChannel,2.73M,1536866224,687,DE,None,-13.040816326530612,15,
4013,UCR72FMPr2lMA2mZNOWXUpwg,Cherlloydvevo,2.73M,942758484,74,GB,None,14.857142857142858,-85,
4014,UCu2yrDg7wROzElRGoLQH82A,Cryaotic,2.73M,495374458,2202,US,None,5.163265306122449,119,
4015,UCsar67zNKrHzSB3Xk_glqcw,The HunGama Films - Ab Mauj Legi Dilli,2.73M,439611453,303,IN,None,2.1020408163265305,-61,
4016,UCoNRSwYHJdy-yV1b82ZdHfQ,SethEverman,2.73M,203749203,32,SE,None,-26.416666666666668,0.0,
4017,UCPv35BRYD_p33oSpvxhy4MQ,Putu Bahagiana - Kontrakankeras,2.73M,290087753,492,ID,None,0.5714285714285714,-2,
4018,UC_iF8sFFnZDDcqe9VnSzyRA,หม่อมถนัดแดก,2.74M,696760744,991,TH,None,-21.645833333333332,-51.0,
4019,UC_gcEbkXOt8j7NUoxulEaTA,Natural Cures,2.73M,303816352,951,US,None,4.469387755102041,12,
4020,UCFKo78ysxmRhoQ85ySEo_PQ,StromaeVEVO,2.73M,1548430132,26,US,None,130.45454545454547,441,
4021,UC0KU8F9jJqSLS11LRXvFWmg,Ubisoft,2.73M,977315913,10397,FR,None,-18.489795918367346,30,
4022,UCVS88tG_NYgxF6Udnx2815Q,Lil Baby Official 4PF,2.74M,366946946,15,NULL,NULL,8.066666666666666,69,
4023,NONE,Все буде добре,2.73M,780701267,9080,UA,None,NONE,None,
4024,UCwd-Oa3SpLAwZWqZJBQdEpw,Team Naach,2.74M,403652758,142,IN,None,-21.102040816326532,70,
4025,NONE,Funimation,2.73M,944467217,9703,US,None,NONE,None,
4026,NONE,Joe Penna / MysteryGuitarMan,2.73M,382059292,272,US,None,NONE,None,
4027,NONE,Huhu,2.73M,433564634,1604,ES,None,NONE,None,
4028,UCvlJkDfgfG3J38pup6lvrPg,Hopsintv,2.73M,758153857,125,US,None,41.714285714285715,0,
4029,UCKIL4dMp2qbWElEEZHK-aug,Jester,2.73M,474210623,427,CA,None,3.7346938775510203,35,
4030,UCM8iDt4q_YFgM7V2xT9TEVg,Tech FC,2.74M,206580067,525,IN,None,-1.469387755102041,-16,
4031,UCLFbQ3Alf_WI1IuO0cMbtrg,Nicole Tv,2.74M,115420191,121,US,None,32.44897959183673,-14,
4032,UCzjd9v6DMprAAvOBB4sxBPA,LE GRAND JD,2.74M,290717259,254,CH,None,38.6875,-31.0,
4033,UCYx9lhCw0u2-OoqVtEU0IMg,밴쯔,2.73M,1121401430,2319,KR,None,8.8125,47.0,
4034,UCO6AMMCwdyn78xiEVAhOMTQ,Carolinne Silver,2.73M,116384934,242,BR,None,2.4693877551020407,104,
4035,UCVBErcpqaokOf4fI5j73K_w,Learn English with Emma [engVid],2.72M,146552441,160,CA,None,34.541666666666664,-52.0,
4036,UCmS75G-98QihSusY7NfCZtw,Bizarrap,2.74M,448442648,59,AR,None,-12.510204081632653,23,
4037,UCMsYlKRInjvwKyoXQLSENXQ,Bananakids by Totoykids,2.73M,382333917,47,US,None,28.224489795918366,7,
4038,NONE,Funny Or Die,2.72M,997928718,3735,US,None,NONE,None,
4039,NONE,Letupita725HD★,2.72M,3871745103,2137,SV,None,NONE,None,
4040,UC605s7hMHDSDaUx3txHckGQ,Marcos e Belutti,2.72M,1267099448,164,BR,None,24.979591836734695,-21,
4041,UC1NY-SbeAzcrtWfSZ927q0A,HeyKroni,2.72M,294218317,3508,BR,None,-0.7291666666666666,-8.0,
4042,UCiARyB1wacrhQOhhT1K69Wg,Thibaan Channel,2.72M,1217592649,340,TH,NULL,10.775510204081632,-21,
4043,NONE,Killem,2.72M,341299086,153,GB,None,NONE,None,
4044,UCCgZZd8zy-OyiVtQ5WeOV6w,Leo da Hornet,2.73M,208176005,493,BR,None,-1.2040816326530612,42,
4045,NONE,tvN DRAMA,2.73M,2080713087,21991,KR,None,NONE,None,
4046,UCXqXeWMN4HiWAiclD_3I8mQ,TFIL,2.73M,394955000,311,US,None,-7.387755102040816,-17,
4047,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NONE,None,
4048,UCB-oRFaHC4r_vt2SO0Gi6eQ,Call of Duty: Black Ops - Topic,2.72M,0,0,NULL,None,84.75,2.5,
4049,UC2PNWY-Vb7fVCQZvZ9Du7sw,Toys and Fun,2.72M,2034503324,1451,TR,None,-7.836734693877551,-20,
4050,UCT0JugAtGmqiYkwxFZOwAtg,Descomplica,2.73M,185243612,2929,BR,None,-46.6875,-14.0,
4051,UCY-_QmcW09PHAImgVnKxU2g,SQUEEZIE GAMING,2.73M,400420110,150,FR,NULL,2.510204081632653,13,
4052,UC8MyBFjXbTezvZgMTEBFwgA,Guru Randhawa,2.73M,176235273,205,IN,None,16.653061224489797,-45,
4053,UCunqx90PNIv30uOgn0m4CTg,Acredite ou Não,2.72M,247678651,324,BR,None,-3.2083333333333335,-10.5,
4054,UCqdhF7Os8ynfFJZUigzDgtA,YouANDi Games,2.72M,760047184,1826,BR,None,-3.6122448979591835,33,
4055,UCWi865tyDtqp36B1gPAT0ig,Univrsal Media Pro,2.71M,50457170,822,IN,None,1.3265306122448979,-4,
4056,UCXPb15Q6-_DKnSlonYJBQ_Q,MakiGames,2.71M,356001509,789,ES,None,-9.3125,-39.5,
4057,UCnusCHicJfhJ1huoCWfYH_A,Homosapiens,2.71M,357612066,205,MX,None,-2.510204081632653,12,
4058,UCCzXaeRS9HFClFxcJS9VNKg,HueyTheQueer,11.3K,2335,1,US,None,NONE,None,
4059,UCALvGYb5h_MZCzW_vG8d8eQ,Steve Aoki,2.71M,366196363,863,US,None,22.775510204081634,155,
4060,UCp0PDmU9L_rqiD4nDH-P2Tg,Boldsky,2.72M,529067394,12694,IN,None,-4.489795918367347,-1,
4061,UC2LB3AyQ4q2rAk5x1HDDT0g,Akosi Dogie,2.72M,255631034,913,BE,None,-0.12244897959183673,-14,
4062,UCKa6ggkkUn-fsUiUmbib1Tg,Hindi Tutorials,2.71M,115767590,837,IN,None,-2.836734693877551,1,
4063,UCjXFBw5ysBps77hpjGd81dQ,Trend Spot,2.73M,182883764,114,US,NULL,4.795918367346939,-8,
4064,UC0PMQXAwF6O6aeTpv962miA,MrBossFTW,2.71M,1001899447,6220,US,None,17.4375,16.5,
4065,UCeldjX7uh6kOnTLsrDt7MyA,YouTube Music Key,2.71M,0,0,NULL,NULL,NONE,None,
4066,UCoQm-PeHC-cbJclKJYJ8LzA,Fede Vigevani,2.71M,149930355,177,MX,None,-2.6041666666666665,12.5,
4067,UCF5LF4wzO67awh6Y3V8uVWQ,Rick Marin,2.71M,409121747,1363,BR,None,10.10204081632653,7,
4068,NONE,Chloe Morello,2.71M,292204611,523,AU,None,NONE,None,
4069,UCuCk_7b2_4uSr6y5hFmjuMQ,CBR,2.72M,865049696,1490,US,None,-10.387755102040817,-2,
4070,UCJAlToHny9Llt6mR7UCEhTQ,Chaos,2.71M,737629037,5933,US,None,2.7708333333333335,-12.5,
4071,UCX_gHEqsNCpJl-DWf5EN2Ww,Aventura,2.72M,2313818447,94,US,None,48.42857142857143,2,
4072,UC73Km9IHhumn8S6zJtG5RQA,Alex Wassabi,2.71M,359633582,340,US,None,3,-5.0,
4073,UCAcbgThZJ4Iq-f1oPl4p8jw,Isadora Pompeo,2.71M,106948838,86,BR,None,17.428571428571427,5,
4074,UCofORWTh9OYkrls8ruk2e0g,Disney Junior Brasil,2.71M,1149718257,1268,BR,None,54.42857142857143,107,
4075,UCJQ6UjqvhNoJM7DLDdx45Jw,DroidCheat,2.71M,1595607271,3767,US,None,28.102040816326532,112,
4076,UCnWPDVXTezqRZMTqmnthgPg,DieLochis,2.7M,1001074832,641,DE,None,16.020833333333332,42.0,
4077,UCjoKyJSPrvt4H9jX8iNV_2g,DeiGamer,2.7M,815939294,2882,AR,None,20.306122448979593,32,
4078,UC5NU0gwu-18DG2Gs3eK3pMw,Alpha Facts,2.7M,248918437,274,IN,None,8.959183673469388,4,
4079,UC83gPvleQosu4R3f0U3z-tg,GAN_13_,2.7M,799345801,301,RU,None,-5.877551020408164,50,
4080,NONE,Christian DelGrosso,2.7M,461776467,588,US,None,NONE,None,
4081,UCJTUhLSdcnP92xb62hA8RFA,Bayu Skak,2.7M,218824791,226,ID,None,2.3333333333333335,-61.5,
4082,UCBB-MPp_uyVPJBsIO7vfe2Q,Viwa Food World,2.71M,418992625,201,IN,None,5.938775510204081,7,
4083,NONE,Asia's Got Talent,2.7M,754211857,778,SG,None,NONE,None,
4084,UCewhO42h_TIKZdntpI-v39g,VICKY RECETA FACIL,2.7M,344119658,767,MX,None,-7.387755102040816,-63,
4085,UCYn6CZe5UGIyPe9WJb0pTrg,Top5Gaming,2.71M,526635761,396,US,NULL,-1.489795918367347,-11,
4086,UCiFW57YKmNDGUN_TeZjjQQg,yuyacst,2.7M,63506820,25,MX,None,-7.416666666666667,-61.5,
4087,NONE,Taylor Davis,2.7M,442052250,196,US,None,NONE,None,
4088,UCNi9ncN8XrpIqOnXIhmDXKA,Время и Стекло,2.7M,1423837943,103,UA,None,20.142857142857142,-147,
4089,UCU0SGO9-HhqZfsB9v8sbJ5w,Magnet World,2.73M,633195191,192,US,NULL,1.530612244897959,1,
4090,UCLMKLU-ZuDQIsbjMvR3bbog,Furious Jumper,2.71M,1619035422,3494,FR,None,5.291666666666667,-57.5,
4091,UCoaegtPODTjRaaQdEND2m4Q,N.E Let's Eat,2.71M,737717501,631,CA,NULL,6.571428571428571,2,
4092,UCTAgbu2l6_rBKdbTvEodEDw,Nerdist,2.7M,497412704,2409,US,None,-32.458333333333336,27.5,
4093,UCN078UFNwPgwWlU_V5WCTNw,Nightblue3,2.7M,1049378340,994,US,None,19.208333333333332,69.0,
4094,UCfG8Gc1JjarMcPFNLjIuBKw,Cuentos y Canciones Infantiles,2.71M,863518029,260,CO,None,-0.14285714285714285,70,
4095,UCk554VGjGrZsLBUPW11cC7A,El Adl Group,2.7M,1290458372,2355,EG,None,30.6734693877551,0,
4096,UCWpKAO7_kr2EI4371uModog,Soft Fun,2.71M,210009041,733,EG,None,1.9591836734693877,-4,
4097,UCbnJMCY2WSvvGdqWrOjo8oQ,VideoYoum7 | قناة اليوم السابع,2.7M,1135793640,106510,EG,None,21.75,156.5,
4098,UCmR5ynEcb_XkuMp0W7qLw4w,Lucie ToysReview,2.7M,395401409,109,US,None,-0.5714285714285714,0,
4099,UCzKa8fRPoCbKh8O9yW2JK2g,桐崎栄二.きりざきえいじ,2.7M,1240665010,492,AQ,None,0.3541666666666667,-14.5,
4100,UCrueQugJZKCPQUpnAb1LxIg,Fred Lammie,2.7M,566957429,332,ES,None,-1.9387755102040816,14,
4101,UCGBvI8xXfyPWVXYRnvbe7rw,Eko Languages,2.71M,178075315,477,IN,None,8.448979591836734,16,
4102,UCgfO009hB_847kwL6NQnn-w,RG Entertainment,2.69M,195680928,32,IN,None,13.28125,-6.5,
4103,UCG9eNeLwgczW2cI1X51y1fw,Diva The Series,2.7M,1258543783,405,ID,None,3.061224489795918,102,
4104,UChRi1dpwnsZcIo1LSwzY0Iw,Muzik247,2.7M,1342952845,1401,IN,None,-10.693877551020408,53,
4105,UCMMfNEPCze48r4G8k7Eg0yA,LoveSHEET,2.7M,603297342,59,IN,NULL,10,12,
4106,UC6x7GwJxuoABSosgVXDYtTw,I Like To Make Stuff,2.69M,201932596,334,US,None,9.1875,171.5,
4107,NONE,Joey Salads,2.69M,514767437,304,US,None,NONE,None,
4108,NONE,Janoskians,2.69M,273831548,181,AU,None,NONE,None,
4109,UCelI_bl2bVS1AFKaZEx44Vw,Kaaris,2.69M,11714786,2,NULL,NULL,NONE,None,
4110,UC0e4Rnb9u7b2YBWQN7e7B6A,القيثارة | Alqithara,2.7M,889031895,902,IQ,None,-12.346938775510203,-6,
4111,UChqkGBwUjV9uFOEpVF1Yd5g,Teatro de Genevieve - Português,2.69M,78094,8,EC,None,-0.7142857142857143,0,
4112,UCZ90tZPn-ue2BmRAcDD88tA,Amanda Steele,2.69M,252579762,442,US,None,12.5625,-111.5,
4113,UCrNFXmtWRFgbMHYJpjS3_0g,LOVEiS+,2.69M,2139327711,744,TH,None,-56.08163265306123,-67,
4114,UCBSxVE6JoMg0WXvpm47OS3g,Louis Tomlinson,2.69M,959371,3,GB,None,192.5,75.0,
4115,UCi0iJvEVojAqg-OBp0X364Q,BASS BOOSTED SONGS,2.7M,420228563,350,US,None,0.8163265306122449,58,
4116,UCB96MmC7nKgxkCKdXmfhVRw,Montalvão,2.69M,464519955,4805,BR,None,-7.625,1.0,
4117,UCRhHwyC680T6vGBfHdKDvMA,Cantece Gradinita .ro,2.69M,2231256645,136,RO,None,-14.26530612244898,87,
4118,UC2aVfU3JUEFYVFEIX2zTzGQ,CantorEduardoCosta,2.7M,165085190,225,BR,None,6.551020408163265,7,
4119,UC4JfQ8DhFAS5wv3VasiS9Ag,Adoradores Na Net,2.7M,166478800,102,BR,None,21.489795918367346,54,
4120,UC6nhvNEOvKzNTHQPlOf2-Rg,Lunay,2.71M,773044702,11,NULL,None,-36.27272727272727,-60,
4121,NONE,พอดีม่วน STUDIO,2.7M,952914781,199,NULL,NULL,NONE,None,
